;Object Container Streaming: Server Side Streaming Manager;02.05.2017;;12.07.2017;;12.07.2017;0;12.07.2017;0;12.07.2017;0;12.07.2017;0;12.07.2017;0;12.07.2017;0;12.07.2017;0;12.07.2017;0;12.07.2017;0;12.07.2017;0;12.07.2017;0;12.07.2017;0;12.07.2017;0;12.07.2017;0;12.07.2017;0;12.07.2017;0;12.07.2017;0;0
;Entity Owner Manager;06.04.2017;;29.05.2017;;29.05.2017;0;29.05.2017;0;29.05.2017;0;12.06.2017;+14;12.06.2017;0;12.06.2017;0;12.06.2017;0;12.06.2017;0;28.06.2017;+16;07.07.2017;+9;14.07.2017;+7;20.07.2017;+6;28.07.2017;+8;11.08.2017;+14;11.08.2017;0;11.08.2017;0;11.08.2017;0;+74
;Atmospheric Entry Gamecode;07.04.2017;;05.05.2017;;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;0
;Atmospheric Entry Graphics;07.04.2017;;05.05.2017;;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;0
;Kiosk UI;03.04.2017;;04.05.2017;;10.05.2017;+6;10.05.2017;0;10.05.2017;0;25.05.2017;+15;25.05.2017;0;07.06.2017;+13;07.06.2017;0;23.06.2017;+16;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;+50
;Item 2.0 : Radar System;03.04.2017;;05.05.2017;;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;05.05.2017;0;0
;Insurance;24.04.2017;;05.05.2017;;05.05.2017;0;12.05.2017;+7;12.05.2017;0;26.05.2017;+14;02.06.2017;+7;02.06.2017;0;09.06.2017;+7;23.06.2017;+14;26.06.2017;+3;26.06.2017;0;26.06.2017;0;26.06.2017;0;26.06.2017;0;26.06.2017;0;26.06.2017;0;26.06.2017;0;26.06.2017;0;+52
;Doors & Airlocks;03.04.2017;;31.05.2017;;31.05.2017;0;31.05.2017;0;31.05.2017;0;31.05.2017;0;31.05.2017;0;31.05.2017;0;22.06.2017;+22;22.06.2017;0;30.06.2017;+8;05.07.2017;+5;05.07.2017;0;05.07.2017;0;05.07.2017;0;05.07.2017;0;05.07.2017;0;05.07.2017;0;05.07.2017;0;+35
;Item 2.0 : Power Supply / Pipes;13.04.2017;;05.05.2017;;05.05.2017;0;28.04.2017;-7;28.04.2017;0;28.04.2017;0;28.04.2017;0;28.04.2017;0;28.04.2017;0;28.04.2017;0;28.04.2017;0;28.04.2017;0;28.04.2017;0;28.04.2017;0;28.04.2017;0;28.04.2017;0;28.04.2017;0;28.04.2017;0;28.04.2017;0;0
;IFCS Landing Improvement;16.05.2017;;02.06.2017;;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;0
;AI Turrets;18.04.2017;;08.05.2017;;08.05.2017;0;08.05.2017;0;08.05.2017;0;08.05.2017;0;08.05.2017;0;08.05.2017;0;09.06.2017;+32;23.06.2017;+14;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;+46
;Item 2.0 Elevators v2;27.04.2017;;07.06.2017;;07.06.2017;0;07.06.2017;0;07.06.2017;0;07.06.2017;0;07.06.2017;0;07.06.2017;0;07.06.2017;0;07.06.2017;0;07.06.2017;0;07.06.2017;0;07.06.2017;0;07.06.2017;0;07.06.2017;0;07.06.2017;0;07.06.2017;0;07.06.2017;0;07.06.2017;0;0
;Scanner Improvements v2;24.04.2017;;28.06.2017;;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;0
;Kiosk Gamecode Engineering;05.04.2017;;01.06.2017;;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;23.06.2017;+22;26.06.2017;+3;26.06.2017;0;26.06.2017;0;26.06.2017;0;26.06.2017;0;26.06.2017;0;26.06.2017;0;26.06.2017;0;26.06.2017;0;+25
;Player Manned Turrets;06.04.2017;;08.06.2017;;08.06.2017;0;08.06.2017;0;08.06.2017;0;08.06.2017;0;08.06.2017;0;08.06.2017;0;08.06.2017;0;08.06.2017;0;08.06.2017;0;08.06.2017;0;08.06.2017;0;08.06.2017;0;08.06.2017;0;08.06.2017;0;08.06.2017;0;08.06.2017;0;08.06.2017;0;0
;Cargo Gamecode Engineering;27.04.2017;;02.06.2017;;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;16.06.2017;+14;19.06.2017;+3;26.06.2017;+7;26.06.2017;0;26.06.2017;0;26.06.2017;0;26.06.2017;0;26.06.2017;0;26.06.2017;0;26.06.2017;0;26.06.2017;0;+24
;Healing;05.06.2017;;;;;;;;09.06.2017;;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;0
;Vehicle Customiser App;24.05.2017;;;;;;;;28.06.2017;;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;06.07.2017;+8;13.07.2017;+7;27.07.2017;+14;27.07.2017;0;27.07.2017;0;27.07.2017;0;09.08.2017;+13;09.08.2017;0;21.08.2017;+12;04.09.2017;+14;+68
;UI Owner Component;28.04.2017;;12.05.2017;;28.04.2017;-14;04.05.2017;+6;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;+6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Rover and Dragonfly in Ships;01.05.2017;;;;;;;;;;31.05.2017;;02.06.2017;+2;02.06.2017;0;16.06.2017;+14;16.06.2017;0;27.06.2017;+11;12.07.2017;+15;12.07.2017;0;12.07.2017;0;12.07.2017;0;12.07.2017;0;12.07.2017;0;12.07.2017;0;12.07.2017;0;+42
;IFCS Performance Improvements;12.05.2017;;;;;;;;;;;;02.06.2017;;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;0
;Commodities;15.05.2017;;;;;;;;;;;;02.06.2017;;02.06.2017;0;09.06.2017;+7;23.06.2017;+14;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;+21
;Item 2.0 Ship Conversion - Part 1;03.04.2017;;;;;;;;;;;;;;01.06.2017;;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;0
;Item 2.0 Ship Conversion - Part 2;29.05.2017;;;;;;;;;;;;;;23.06.2017;;23.06.2017;0;23.06.2017;0;30.06.2017;+7;03.07.2017;+3;03.07.2017;0;03.07.2017;0;03.07.2017;0;03.07.2017;0;03.07.2017;0;03.07.2017;0;03.07.2017;0;+10
;Hint System;09.05.2017;;;;;;;;;;;;;;;;;;30.06.2017;;30.06.2017;0;05.07.2017;+5;05.07.2017;0;05.07.2017;0;05.07.2017;0;05.07.2017;0;05.07.2017;0;05.07.2017;0;05.07.2017;0;+5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"AI
(3 DONE - 11 TODO)";Assassination Missions;05.09.2017;;02.10.2017;;02.10.2017;0;02.10.2017;0;02.10.2017;0;02.10.2017;0;02.10.2017;0;02.10.2017;0;02.10.2017;0;02.10.2017;0;02.10.2017;0;02.10.2017;0;02.10.2017;0;02.10.2017;0;02.10.2017;0;02.10.2017;0;02.10.2017;0;02.10.2017;0;02.10.2017;0;0
;Mission Manager App;31.05.2017;;16.05.2017;;16.05.2017;0;16.05.2017;0;16.05.2017;0;02.06.2017;+17;02.06.2017;0;02.06.2017;0;02.06.2017;0;21.06.2017;+19;21.06.2017;0;21.06.2017;0;21.06.2017;0;21.06.2017;0;21.06.2017;0;21.06.2017;0;21.06.2017;0;21.06.2017;0;21.06.2017;0;+36
;Patrol Mission v2;27.09.2017;;22.12.2017;;22.12.2017;0;22.12.2017;0;22.12.2017;0;22.12.2017;0;22.12.2017;0;22.12.2017;0;22.12.2017;0;22.12.2017;0;22.12.2017;0;22.12.2017;0;22.12.2017;0;22.12.2017;0;22.12.2017;0;22.12.2017;0;22.12.2017;0;22.12.2017;0;22.12.2017;0;0
;Recovery Missions;31.05.2017;;11.08.2017;;11.08.2017;0;11.08.2017;0;11.08.2017;0;11.08.2017;0;11.08.2017;0;11.08.2017;0;11.08.2017;0;11.08.2017;0;11.08.2017;0;11.08.2017;0;11.08.2017;0;11.08.2017;0;11.08.2017;0;11.08.2017;0;11.08.2017;0;11.08.2017;0;11.08.2017;0;0
;Smuggling Missions;03.10.2017;;13.11.2017;;13.11.2017;0;13.11.2017;0;13.11.2017;0;13.11.2017;0;13.11.2017;0;13.11.2017;0;13.11.2017;0;13.11.2017;0;13.11.2017;0;13.11.2017;0;13.11.2017;0;13.11.2017;0;13.11.2017;0;13.11.2017;0;13.11.2017;0;13.11.2017;0;13.11.2017;0;0
;Transport Missions;22.08.2017;;25.10.2017;;25.10.2017;0;25.10.2017;0;25.10.2017;0;25.10.2017;0;25.10.2017;0;25.10.2017;0;25.10.2017;0;25.10.2017;0;25.10.2017;0;25.10.2017;0;25.10.2017;0;25.10.2017;0;25.10.2017;0;25.10.2017;0;25.10.2017;0;25.10.2017;0;25.10.2017;0;0
;Defense Missions;09.11.2017;;22.11.2017;;22.11.2017;0;22.11.2017;0;22.11.2017;0;22.11.2017;0;22.11.2017;0;22.11.2017;0;22.11.2017;0;22.11.2017;0;22.11.2017;0;22.11.2017;0;22.11.2017;0;22.11.2017;0;22.11.2017;0;22.11.2017;0;22.11.2017;0;22.11.2017;0;22.11.2017;0;0
;Mission System;03.04.2017;;31.05.2017;;31.05.2017;0;31.05.2017;0;31.05.2017;0;31.05.2017;0;31.05.2017;0;31.05.2017;0;12.06.2017;+12;30.06.2017;+18;30.06.2017;0;19.07.2017;+19;19.07.2017;0;24.07.2017;+5;24.07.2017;0;09.08.2017;+16;16.08.2017;+7;01.09.2017;+16;01.09.2017;0;+93
;Piracy Missions v1;03.07.2017;;21.08.2017;;21.08.2017;0;21.08.2017;0;21.08.2017;0;21.08.2017;0;21.08.2017;0;21.08.2017;0;21.08.2017;0;21.08.2017;0;21.08.2017;0;21.08.2017;0;21.08.2017;0;21.08.2017;0;21.08.2017;0;21.08.2017;0;21.08.2017;0;21.08.2017;0;21.08.2017;0;0
;Piracy Missions v2;03.10.2017;;16.10.2017;;16.10.2017;0;16.10.2017;0;16.10.2017;0;16.10.2017;0;16.10.2017;0;16.10.2017;0;16.10.2017;0;16.10.2017;0;16.10.2017;0;16.10.2017;0;16.10.2017;0;16.10.2017;0;16.10.2017;0;16.10.2017;0;16.10.2017;0;16.10.2017;0;16.10.2017;0;0
;Patrol Mission v1;17.07.2017;;25.09.2017;;25.09.2017;0;25.09.2017;0;25.09.2017;0;25.09.2017;0;25.09.2017;0;25.09.2017;0;25.09.2017;0;25.09.2017;0;25.09.2017;0;25.09.2017;0;25.09.2017;0;25.09.2017;0;25.09.2017;0;25.09.2017;0;25.09.2017;0;25.09.2017;0;25.09.2017;0;0
;Planteray FPS Ambush Missions v2;19.06.2017;;07.08.2017;;07.08.2017;0;07.08.2017;0;07.08.2017;0;07.08.2017;0;07.08.2017;0;07.08.2017;0;07.08.2017;0;07.08.2017;0;07.08.2017;0;07.08.2017;0;07.08.2017;0;07.08.2017;0;07.08.2017;0;07.08.2017;0;07.08.2017;0;07.08.2017;0;07.08.2017;0;0
;Cooperative Avoidance;05.10.2017;;16.11.2017;;16.11.2017;0;16.11.2017;0;16.11.2017;0;16.11.2017;0;16.11.2017;0;16.11.2017;0;16.11.2017;0;16.11.2017;0;16.11.2017;0;16.11.2017;0;16.11.2017;0;16.11.2017;0;16.11.2017;0;16.11.2017;0;16.11.2017;0;16.11.2017;0;16.11.2017;0;0
;Mission Givers;25.08.2016;;12.05.2017;;12.05.2017;0;12.05.2017;0;12.05.2017;0;02.06.2017;+21;02.06.2017;0;02.06.2017;0;09.06.2017;+7;30.06.2017;+21;30.06.2017;0;14.07.2017;+14;14.07.2017;0;28.07.2017;+14;28.07.2017;0;11.08.2017;+14;11.08.2017;0;25.08.2017;+14;25.08.2017;0;+105
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"UI
(10 DONE - 3 TODO)";Shopping v2;22.05.2017;;15.06.2017;;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;0
;StarMap App;03.04.2017;;12.05.2017;;12.05.2017;0;12.05.2017;0;11.05.2017;-1;19.05.2017;+8;24.05.2017;+5;24.05.2017;0;24.05.2017;0;26.06.2017;+33;29.06.2017;+3;07.07.2017;+8;18.07.2017;+11;18.07.2017;0;18.07.2017;0;18.07.2017;0;18.07.2017;0;18.07.2017;0;18.07.2017;0;+68
;Personal Manager App;25.04.2017;;23.05.2017;;23.05.2017;0;23.05.2017;0;08.06.2017;+16;08.06.2017;0;08.06.2017;0;08.06.2017;0;08.06.2017;0;21.06.2017;+13;27.06.2017;+6;03.07.2017;+6;10.07.2017;+7;10.07.2017;0;10.07.2017;0;10.07.2017;0;10.07.2017;0;10.07.2017;0;10.07.2017;0;+48
;Mission Board App;11.05.2017;;01.06.2017;;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;21.06.2017;+20;21.06.2017;0;21.06.2017;0;21.06.2017;0;21.06.2017;0;21.06.2017;0;21.06.2017;0;21.06.2017;0;21.06.2017;0;21.06.2017;0;+20
;Cargo Manifest App;11.05.2017;;01.06.2017;;01.06.2017;0;01.06.2017;0;06.06.2017;+5;06.06.2017;0;06.06.2017;0;06.06.2017;0;06.06.2017;0;19.06.2017;+13;03.07.2017;+14;07.07.2017;+4;14.07.2017;+7;20.07.2017;+6;27.07.2017;+7;28.07.2017;+1;28.07.2017;0;28.07.2017;0;28.07.2017;0;+57
;MobiGlas Overhaul;10.05.2017;;06.06.2017;;06.06.2017;0;06.06.2017;0;02.06.2017;-4;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;12.06.2017;+10;12.06.2017;0;12.06.2017;0;12.06.2017;0;12.06.2017;0;12.06.2017;0;12.06.2017;0;12.06.2017;0;12.06.2017;0;12.06.2017;0;+10
;Cargo UI;11.05.2017;;01.06.2017;;01.06.2017;0;01.06.2017;0;CANCEL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Item 2.0 UI;03.04.2017;;26.05.2017;;26.05.2017;0;26.05.2017;0;05.06.2017;+10;05.06.2017;0;05.06.2017;0;05.06.2017;0;05.06.2017;0;27.06.2017;+22;29.06.2017;+2;07.07.2017;+8;11.07.2017;+4;11.07.2017;0;11.07.2017;0;11.07.2017;0;11.07.2017;0;11.07.2017;0;11.07.2017;0;+46
;Field Of View Slider;03.04.2017;;05.05.2017;;05.05.2017;0;05.05.2017;0;24.05.2017;+19;24.05.2017;0;24.05.2017;0;24.05.2017;0;24.05.2017;0;24.05.2017;0;24.05.2017;0;24.05.2017;0;24.05.2017;0;24.05.2017;0;24.05.2017;0;24.05.2017;0;24.05.2017;0;24.05.2017;0;24.05.2017;0;+19
;Inventory System UI;03.04.2017;;02.06.2017;;02.06.2017;0;02.06.2017;0;06.06.2017;+4;06.06.2017;0;06.06.2017;0;06.06.2017;0;06.06.2017;0;19.06.2017;+13;03.07.2017;+14;07.07.2017;+4;14.07.2017;+7;20.07.2017;+6;27.07.2017;+7;28.07.2017;+1;28.07.2017;0;28.07.2017;0;28.07.2017;0;+56
;Character Customization;20.04.2017;;31.05.2017;;31.05.2017;0;31.05.2017;0;22.06.2017;+22;22.06.2017;0;22.06.2017;0;22.06.2017;0;22.06.2017;0;04.07.2017;+12;17.07.2017;+13;25.07.2017;+8;25.07.2017;0;25.07.2017;0;25.07.2017;0;25.07.2017;0;25.07.2017;0;25.07.2017;0;25.07.2017;0;+55
;Ship Selector App;24.05.2017;;;;;;;;12.06.2017;;12.06.2017;0;12.06.2017;0;12.06.2017;0;12.06.2017;0;03.07.2017;+21;05.07.2017;+2;19.07.2017;+14;19.07.2017;0;19.07.2017;0;03.08.2017;+15;03.08.2017;0;11.08.2017;+8;15.08.2017;+4;29.08.2017;+14;+78
;Insurance;24.04.2017;;;;;;;;15.06.2017;;15.06.2017;0;15.06.2017;;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;15.06.2017;0;#BEZUG!
;Comms System UI;19.06.2017;;;;;;;;;;;;;;;;;;30.06.2017;;10.07.2017;+10;18.07.2017;+8;25.07.2017;+7;25.07.2017;0;25.07.2017;0;16.08.2017;+22;16.08.2017;0;25.08.2017;+9;06.09.2017;+12;+68
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Graphics
(9 DONE - 5 TODO)";GPU Particles;03.04.2017;;07.04.2017;;07.04.2017;0;07.04.2017;0;07.04.2017;0;07.04.2017;0;07.04.2017;0;07.04.2017;0;07.04.2017;0;07.04.2017;0;07.04.2017;0;07.04.2017;0;07.04.2017;0;07.04.2017;0;07.04.2017;0;07.04.2017;0;07.04.2017;0;07.04.2017;0;07.04.2017;0;0
;Engine Trails & Contrails;03.04.2017;;28.04.2017;;28.04.2017;0;26.05.2017;+28;26.05.2017;0;26.05.2017;0;26.05.2017;0;23.06.2017;+28;23.06.2017;0;23.06.2017;0;27.06.2017;+4;27.06.2017;0;27.06.2017;0;27.06.2017;0;27.06.2017;0;27.06.2017;0;27.06.2017;0;27.06.2017;0;27.06.2017;0;+60
;Holographic Shader;12.06.2017;;30.06.2017;;30.06.2017;0;30.06.2017;0;30.06.2017;0;30.06.2017;0;30.06.2017;0;30.06.2017;0;30.06.2017;0;30.06.2017;0;30.06.2017;0;30.06.2017;0;30.06.2017;0;30.06.2017;0;30.06.2017;0;30.06.2017;0;30.06.2017;0;30.06.2017;0;30.06.2017;0;0
;Distant Star Field;03.07.2017;;10.08.2017;;10.08.2017;0;10.08.2017;0;10.08.2017;0;10.08.2017;0;10.08.2017;0;10.08.2017;0;10.08.2017;0;10.08.2017;0;10.08.2017;0;10.08.2017;0;10.08.2017;0;10.08.2017;0;10.08.2017;0;10.08.2017;0;10.08.2017;0;10.08.2017;0;10.08.2017;0;0
;Sun Shader;21.08.2017;;12.10.2017;;12.10.2017;0;12.10.2017;0;12.10.2017;0;12.10.2017;0;12.10.2017;0;12.10.2017;0;12.10.2017;0;12.10.2017;0;12.10.2017;0;12.10.2017;0;12.10.2017;0;12.10.2017;0;12.10.2017;0;12.10.2017;0;12.10.2017;0;12.10.2017;0;12.10.2017;0;0
;Planetary Ring & Gas Giant;30.10.2017;;21.12.2017;;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;0
;Gas Giant Tech;31.10.2017;;21.12.2017;;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;21.12.2017;0;0
;Volumetric Fog;04.04.2017;;14.04.2017;;09.05.2017;+25;09.05.2017;0;09.05.2017;0;09.05.2017;0;26.05.2017;+17;30.05.2017;+4;09.06.2017;+10;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;+56
;Debris Fields;18.04.2017;;26.05.2017;;26.05.2017;0;26.05.2017;0;26.05.2017;0;26.05.2017;0;26.05.2017;0;26.05.2017;0;26.05.2017;0;26.05.2017;0;26.05.2017;0;26.05.2017;0;26.05.2017;0;26.05.2017;0;26.05.2017;0;26.05.2017;0;26.05.2017;0;26.05.2017;0;26.05.2017;0;0
;Live Environment Probe Capture;03.04.2017;;02.06.2017;;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;02.06.2017;0;09.06.2017;+7;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;+7
;GPU Particles - Part 2;08.05.2017;;06.10.2017;;06.10.2017;0;06.10.2017;0;06.10.2017;0;06.10.2017;0;06.10.2017;0;06.10.2017;0;06.10.2017;0;06.10.2017;0;06.10.2017;0;06.10.2017;0;06.10.2017;0;06.10.2017;0;06.10.2017;0;06.10.2017;0;06.10.2017;0;06.10.2017;0;06.10.2017;0;0
;Gas Cloud;17.04.2017;;13.10.2017;;13.10.2017;0;13.10.2017;0;13.10.2017;0;13.10.2017;0;13.10.2017;0;13.10.2017;0;13.10.2017;0;13.10.2017;0;13.10.2017;0;13.10.2017;0;13.10.2017;0;13.10.2017;0;13.10.2017;0;13.10.2017;0;13.10.2017;0;13.10.2017;0;13.10.2017;0;0
;Exposure Improvements;20.06.2017;;;;;;;;;;;;;;;;;;26.06.2017;;23.06.2017;-3;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;23.06.2017;0;0
;Asteroid Physics;13.06.2017;;;;;;;;;;;;;;;;;;19.06.2017;;28.06.2017;+9;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;28.06.2017;0;+9
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Weapons
(10 DONE - 6 TODO)";P8-SC;03.04.2017;;27.04.2017;;27.04.2017;0;04.05.2017;+7;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;04.05.2017;0;+7
;HRST Electron Beam Modular Sets (S1-3);15.05.2017;;08.09.2017;;08.09.2017;0;08.09.2017;0;08.09.2017;0;08.09.2017;0;08.09.2017;0;08.09.2017;0;08.09.2017;0;08.09.2017;0;08.09.2017;0;08.09.2017;0;08.09.2017;0;08.09.2017;0;08.09.2017;0;08.09.2017;0;08.09.2017;0;08.09.2017;0;08.09.2017;0;0
;APAR Balistic Scattergun Modular Sets (S1-3);20.03.2017;;04.08.2017;;04.08.2017;0;04.08.2017;0;04.08.2017;0;04.08.2017;0;04.08.2017;0;04.08.2017;0;04.08.2017;0;04.08.2017;0;04.08.2017;0;04.08.2017;0;04.08.2017;0;04.08.2017;0;04.08.2017;0;04.08.2017;0;04.08.2017;0;04.08.2017;0;04.08.2017;0;0
;AMRS Omnisky Laser Cannon Modular Sets (S1-6);03.04.2017;;29.09.2017;;29.09.2017;0;29.09.2017;0;29.09.2017;0;29.09.2017;0;29.09.2017;0;29.09.2017;0;29.09.2017;0;29.09.2017;0;29.09.2017;0;29.09.2017;0;29.09.2017;0;29.09.2017;0;29.09.2017;0;29.09.2017;0;29.09.2017;0;29.09.2017;0;29.09.2017;0;0
;PRAR Distortion Scattergun Modular Sets (S4-6);06.03.2017;;14.07.2017;;14.07.2017;0;14.07.2017;0;14.07.2017;0;14.07.2017;0;14.07.2017;0;14.07.2017;0;14.07.2017;0;14.07.2017;0;14.07.2017;0;14.07.2017;0;14.07.2017;0;14.07.2017;0;14.07.2017;0;14.07.2017;0;14.07.2017;0;14.07.2017;0;14.07.2017;0;0
;Arrowhead Sniper (rework);03.04.2017;;18.05.2017;;01.06.2017;+14;01.06.2017;0;08.06.2017;+7;08.06.2017;0;09.06.2017;+1;09.06.2017;0;09.06.2017;0;16.06.2017;+7;16.06.2017;0;16.06.2017;0;16.06.2017;0;16.06.2017;0;16.06.2017;0;16.06.2017;0;16.06.2017;0;16.06.2017;0;16.06.2017;0;+29
;Devastator 12 Shotgun (rework);03.04.2017;;25.05.2017;;25.05.2017;0;25.05.2017;0;08.06.2017;+14;08.06.2017;0;09.06.2017;+1;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;09.06.2017;0;+15
;Scourge Rail Gun;03.04.2017;;14.06.2017;;14.06.2017;0;14.06.2017;0;08.06.2017;-6;08.06.2017;0;09.05.2017;-30;09.05.2017;0;09.05.2017;0;09.05.2017;0;09.05.2017;0;09.05.2017;0;09.05.2017;0;09.05.2017;0;09.05.2017;0;09.05.2017;0;09.05.2017;0;09.05.2017;0;09.05.2017;0;0
;MXOX NN Series Neutron Repeaters Modular Sets (S1-3);03.07.2017;;03.11.2017;;03.11.2017;0;03.11.2017;0;03.11.2017;0;03.11.2017;0;03.11.2017;0;03.11.2017;0;03.11.2017;0;03.11.2017;0;03.11.2017;0;03.11.2017;0;03.11.2017;0;03.11.2017;0;03.11.2017;0;03.11.2017;0;03.11.2017;0;03.11.2017;0;03.11.2017;0;0
;Gallant Rifle (rework);03.04.2017;;04.05.2017;;18.05.2017;+14;18.05.2017;0;24.05.2017;+6;24.05.2017;0;01.06.2017;+8;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;01.06.2017;0;+28
